work_id,total_paid,payment_count,first_payment_date,last_payment_date
WS/MP18308/2025-2026/145427,2995469,1,2026-01-27,2026-01-27
WS/MP18308/2025-2026/145428,1498861,1,2025-07-01,2025-07-01
WS/MP18308/2025-2026/145430,1998481,1,2026-08-04,2026-08-04
WS/MP18308/2025-2026/145431,3993959,1,2026-01-23,2026-01-23
WS/MP18308/2025-2026/145433,1498862,1,2025-10-14,2025-10-14
WS/MP18308/2025-2026/244678,2498103,1,2026-08-03,2026-08-03
WS/MP18308/2025-2026/244680,4971782,1,2026-04-07,2026-04-07
WS/MP18308/2025-2026/244683,2983069,1,2026-04-07,2026-04-07
WS/MP18308/2025-2026/244692,2983069,1,2026-03-25,2026-03-25
WS/MP18308/2025-2026/244697,2497221,1,2026-08-06,2026-08-06
WS/MP18308/2025-2026/244704,1997775,1,2026-08-06,2026-08-06
WS/MP18308/2025-2026/244705,1998481,1,2026-08-06,2026-08-06
WS/MP18308/2025-2026/244717,1498335,1,2026-03-25,2026-03-25
WS/MP18308/2025-2026/262892,1500000,1,2026-08-04,2026-08-04
WS/MP18323/2024-2025/167218,999189,1,2025-04-01,2025-04-01
WS/MP18323/2025-2026/144107,1494640,1,2026-02-06,2026-02-06
WS/MP18323/2025-2026/144115,995673,1,2025-11-14,2025-11-14
WS/MP18323/2025-2026/144116,995696,1,2026-02-04,2026-02-04
WS/MP18323/2025-2026/146706,494000,1,2025-05-13,2025-05-13
WS/MP18323/2025-2026/146707,589894,1,2025-07-04,2025-07-04
WS/MP18323/2025-2026/146708,494297,1,2025-10-10,2025-10-10
WS/MP18323/2025-2026/146710,691689,1,2025-07-16,2025-07-16
WS/MP18323/2025-2026/146716,797573,1,2026-04-13,2026-04-13
WS/MP18323/2025-2026/146867,990848,1,2026-03-26,2026-03-26
WS/MP18323/2025-2026/147142,991691,1,2025-04-28,2025-04-28
WS/MP18323/2025-2026/167402,696742,1,2025-08-13,2025-08-13
WS/MP18323/2025-2026/167414,996732,1,2025-10-07,2025-10-07
WS/MP18323/2025-2026/167436,994329,1,2025-10-07,2025-10-07
WS/MP18323/2025-2026/168679,677260,1,2025-08-11,2025-08-11
WS/MP18323/2025-2026/168685,963776,1,2025-08-11,2025-08-11
WS/MP18323/2025-2026/168809,999782,1,2025-08-08,2025-08-08
WS/MP18323/2025-2026/181739,497066,1,2026-03-10,2026-03-10
WS/MP18323/2025-2026/181744,492464,1,2026-02-26,2026-02-26
WS/MP18323/2025-2026/181753,498425,1,2026-03-24,2026-03-24
WS/MP18323/2025-2026/181778,995269,1,2026-02-18,2026-02-18
WS/MP18323/2025-2026/181788,496350,1,2026-01-30,2026-01-30
WS/MP18323/2025-2026/181789,497870,1,2026-01-30,2026-01-30
WS/MP18323/2025-2026/181800,999843,1,2026-04-17,2026-04-17
WS/MP18323/2025-2026/181820,988936,1,2025-12-05,2025-12-05
WS/MP18323/2026-2027/144111,998705,1,2026-05-25,2026-05-25
WS/MP18323/2026-2027/144117,1000000,1,2026-08-07,2026-08-07
WS/MP18323/2026-2027/144120,1991059,1,2026-05-22,2026-05-22
WS/MP18323/2026-2027/146709,292053,1,2026-07-24,2026-07-24
WS/MP18323/2026-2027/146717,794104,1,2026-08-24,2026-08-24
WS/MP18323/2026-2027/167454,999897,1,2026-07-23,2026-07-23
WS/MP18323/2026-2027/181798,941831,1,2026-04-17,2026-04-17
WS/MP18323/2026-2027/244809,999000,1,2026-06-30,2026-06-30
WS/MP18323/2026-2027/270930,499737,1,2026-08-22,2026-08-22
WS/MP18327/2025-2026/137670,498751,1,2026-03-12,2026-03-12
WS/MP18327/2025-2026/235510,1000000,1,2026-04-07,2026-04-07
WS/MP18327/2026-2027/213808,965905,1,2026-06-30,2026-06-30
WS/MP18327/2026-2027/241888,994800,1,2026-07-15,2026-07-15
WS/MP18327/2026-2027/243964,987578,1,2026-07-10,2026-07-10
WS/MP18327/2026-2027/246151,997159,1,2026-07-21,2026-07-21
WS/MP18327/2026-2027/246153,999752,1,2026-05-27,2026-05-27
WS/MP18327/2026-2027/246159,996817,1,2026-07-21,2026-07-21
WS/MP18327/2026-2027/282558,999633,1,2026-05-27,2026-05-27
WS/MP18361/2025-2026/219015,1798634,1,2026-08-07,2026-08-07
WS/MP18361/2025-2026/219023,2597093,1,2026-08-07,2026-08-07
WS/MP18361/2025-2026/226175,1559790,1,2026-04-09,2026-04-09
WS/MP18369/2024-2025/175546,1986447,1,2025-07-16,2025-07-16
WS/MP18369/2025-2026/174551,287925,1,2026-06-30,2026-06-30
WS/MP18369/2025-2026/177485,492429,1,2026-02-05,2026-02-05
WS/MP18369/2025-2026/177557,393430,1,2026-03-25,2026-03-25
WS/MP18369/2025-2026/177558,393751,1,2026-03-22,2026-03-22
WS/MP18369/2025-2026/177559,393554,1,2026-03-25,2026-03-25
WS/MP18369/2025-2026/177560,393711,1,2026-03-25,2026-03-25
WS/MP18369/2025-2026/177565,393672,1,2026-03-23,2026-03-23
WS/MP18369/2025-2026/177566,393751,1,2026-03-23,2026-03-23
WS/MP18369/2025-2026/177567,393593,1,2026-03-25,2026-03-25
WS/MP18369/2025-2026/177568,393672,1,2026-03-23,2026-03-23
WS/MP18369/2025-2026/177574,393593,1,2026-03-25,2026-03-25
WS/MP18369/2025-2026/177575,976951,1,2026-04-08,2026-04-08
WS/MP18369/2025-2026/177576,986561,1,2025-12-16,2025-12-16
WS/MP18369/2025-2026/177577,990018,1,2025-12-17,2025-12-17
WS/MP18369/2025-2026/177578,393551,1,2026-03-25,2026-03-25
WS/MP18369/2025-2026/187442,199636,1,2025-11-27,2025-11-27
WS/MP18369/2025-2026/187445,694759,1,2025-11-18,2025-11-18
WS/MP18369/2025-2026/187447,484924,1,2025-07-31,2025-07-31
WS/MP18369/2025-2026/239887,999400,1,2026-04-28,2026-04-28
WS/MP18369/2025-2026/240011,976825,1,2026-02-06,2026-02-06
WS/MP18369/2025-2026/240012,974910,1,2026-03-19,2026-03-19
WS/MP18369/2026-2027/165950,198998,1,2026-08-17,2026-08-17
WS/MP18369/2026-2027/177484,691383,1,2026-06-25,2026-06-25
WS/MP18369/2026-2027/177561,393629,1,2026-06-27,2026-06-27
WS/MP18369/2026-2027/177562,393551,1,2026-06-27,2026-06-27
WS/MP18369/2026-2027/177563,393708,1,2026-06-27,2026-06-27
WS/MP18369/2026-2027/177564,393590,1,2026-06-27,2026-06-27
WS/MP18369/2026-2027/177569,393669,1,2026-06-26,2026-06-26
WS/MP18369/2026-2027/177570,393472,1,2026-06-26,2026-06-26
WS/MP18369/2026-2027/177571,393708,1,2026-06-26,2026-06-26
WS/MP18369/2026-2027/177572,393590,1,2026-06-25,2026-06-25
WS/MP18369/2026-2027/177573,393629,1,2026-06-25,2026-06-25
WS/MP18369/2026-2027/177579,393708,1,2026-06-27,2026-06-27
WS/MP18369/2026-2027/187446,491821,1,2026-05-07,2026-05-07
WS/MP18369/2026-2027/226226,487119,1,2026-08-13,2026-08-13
WS/MP18369/2026-2027/226919,729332,1,2026-06-22,2026-06-22
WS/MP18369/2026-2027/237126,745795,1,2026-07-03,2026-07-03
WS/MP18369/2026-2027/237749,974999,1,2026-06-22,2026-06-22
WS/MP18369/2026-2027/239318,699650,1,2026-07-08,2026-07-08
WS/MP18369/2026-2027/257052,594833,1,2026-06-29,2026-06-29
WS/MP18369/2026-2027/295300,980871,1,2026-07-20,2026-07-20
WS/MP18376/2026-2027/197847,2498104,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197848,2498104,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197851,3993959,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197860,1998482,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197861,1998482,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197862,2498104,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197865,1998482,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197866,2498104,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197880,2498104,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197881,1998482,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197882,3993959,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197883,2498103,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197886,2982884,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197901,3993959,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197902,2498104,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/197903,2995469,1,2026-09-08,2026-09-08
WS/MP18376/2026-2027/226525,2498104,1,2026-05-20,2026-05-20
WS/MP18376/2026-2027/226526,1598785,1,2026-05-20,2026-05-20
WS/MP18376/2026-2027/226529,1798634,1,2026-05-20,2026-05-20
WS/MP18376/2026-2027/226530,1897047,1,2026-08-17,2026-08-17
WS/MP18429/2025-2026/223139,492780,1,2026-02-14,2026-02-14
WS/MP18429/2025-2026/223140,492775,1,2026-02-14,2026-02-14
WS/MP18429/2025-2026/223141,985780,1,2026-02-14,2026-02-14
WS/MP18429/2025-2026/223208,496574,1,2026-02-18,2026-02-18
WS/MP18429/2025-2026/223681,998000,1,2026-03-11,2026-03-11
WS/MP18429/2025-2026/226340,995623,1,2025-12-24,2025-12-24
WS/MP18429/2025-2026/227018,995712,1,2026-04-02,2026-04-02
WS/MP18429/2025-2026/227019,497913,1,2026-03-10,2026-03-10
WS/MP18429/2025-2026/242066,995786,1,2026-02-06,2026-02-06
WS/MP18429/2025-2026/242067,495000,1,2026-04-07,2026-04-07
WS/MP18429/2025-2026/243635,497601,1,2026-03-02,2026-03-02
WS/MP18429/2026-2027/207496,499000,1,2026-08-18,2026-08-18
WS/MP18429/2026-2027/207498,499000,1,2026-08-18,2026-08-18
WS/MP18429/2026-2027/212619,999659,1,2026-06-22,2026-06-22
WS/MP18429/2026-2027/217228,999696,1,2026-07-09,2026-07-09
WS/MP18429/2026-2027/225915,499908,1,2026-07-17,2026-07-17
WS/MP18429/2026-2027/225932,998790,1,2026-04-10,2026-04-10
WS/MP18429/2026-2027/226795,994928,1,2026-06-27,2026-06-27
WS/MP18429/2026-2027/227298,999238,1,2026-04-10,2026-04-10
WS/MP18429/2026-2027/227299,1493374,1,2026-07-08,2026-07-08
WS/MP18429/2026-2027/237859,495937,1,2026-08-03,2026-08-03
WS/MP18429/2026-2027/239006,1479521,1,2026-06-23,2026-06-23
WS/MP18429/2026-2027/240743,1982148,1,2026-06-23,2026-06-23
WS/MP18429/2026-2027/242065,995385,1,2026-06-30,2026-06-30
WS/MP18429/2026-2027/242119,499947,1,2026-08-10,2026-08-10
WS/MP18429/2026-2027/242399,991949,1,2026-07-09,2026-07-09
WS/MP18429/2026-2027/242460,493870,1,2026-07-07,2026-07-07
WS/MP18429/2026-2027/242461,494083,1,2026-07-03,2026-07-03
WS/MP18429/2026-2027/242464,493686,1,2026-07-07,2026-07-07
WS/MP18429/2026-2027/242465,699923,1,2026-09-08,2026-09-08
WS/MP18429/2026-2027/242891,696785,1,2026-07-16,2026-07-16
WS/MP18429/2026-2027/243633,498675,1,2026-07-01,2026-07-01
WS/MP18429/2026-2027/243634,695903,1,2026-08-05,2026-08-05
WS/MP18429/2026-2027/243636,990463,1,2026-07-01,2026-07-01
WS/MP18429/2026-2027/243637,998344,1,2026-08-07,2026-08-07
WS/MP18429/2026-2027/244440,991949,1,2026-04-16,2026-04-16
WS/MP18429/2026-2027/244548,699930,1,2026-09-02,2026-09-02
WS/MP18429/2026-2027/244565,1975637,1,2026-07-07,2026-07-07
WS/MP18429/2026-2027/245247,497978,1,2026-07-01,2026-07-01
WS/MP18429/2026-2027/245249,996000,1,2026-07-20,2026-07-20
WS/MP18429/2026-2027/245668,496040,1,2026-04-06,2026-04-06
WS/MP18429/2026-2027/245679,696912,1,2026-07-02,2026-07-02
WS/MP18429/2026-2027/245707,973968,1,2026-09-08,2026-09-08
WS/MP18429/2026-2027/245752,494000,1,2026-07-15,2026-07-15
WS/MP18429/2026-2027/247111,499122,1,2026-07-23,2026-07-23
WS/MP18429/2026-2027/247113,499440,1,2026-07-08,2026-07-08
WS/MP18429/2026-2027/247336,494000,1,2026-08-27,2026-08-27
WS/MP18429/2026-2027/248059,493811,1,2026-07-07,2026-07-07
WS/MP18429/2026-2027/248061,985937,1,2026-05-12,2026-05-12
WS/MP18429/2026-2027/248639,992255,1,2026-07-20,2026-07-20
WS/MP18429/2026-2027/248642,992531,1,2026-08-13,2026-08-13
WS/MP18429/2026-2027/248643,992631,1,2026-09-02,2026-09-02
WS/MP18429/2026-2027/249341,994388,1,2026-09-02,2026-09-02
WS/MP18429/2026-2027/250362,998848,1,2026-08-18,2026-08-18
WS/MP661/2025-2026/146558,1000000,1,2025-08-22,2025-08-22
WS/MP661/2025-2026/146559,1000000,1,2025-08-22,2025-08-22
WS/MP661/2025-2026/146560,1000000,1,2025-06-10,2025-06-10
WS/MP661/2025-2026/146561,1000000,1,2025-06-10,2025-06-10
WS/MP661/2025-2026/146562,1000000,1,2025-07-08,2025-07-08
WS/MP661/2025-2026/146563,995405,1,2025-07-21,2025-07-21
WS/MP661/2025-2026/146564,1000000,1,2025-05-26,2025-05-26
WS/MP661/2025-2026/146565,1000000,1,2025-07-21,2025-07-21
WS/MP661/2025-2026/146566,1000000,1,2025-05-26,2025-05-26
WS/MP661/2025-2026/147453,990415,1,2025-08-25,2025-08-25
WS/MP661/2025-2026/147454,919303,1,2026-07-22,2026-07-22
WS/MP661/2025-2026/147465,999694,1,2025-10-29,2025-10-29
WS/MP661/2025-2026/147480,995639,1,2025-09-26,2025-09-26
WS/MP661/2025-2026/180258,1000000,1,2025-11-24,2025-11-24
WS/MP661/2025-2026/180259,1000000,1,2025-11-24,2025-11-24
WS/MP661/2025-2026/241892,1000000,1,2025-11-11,2025-11-11
WS/MP661/2026-2027/147464,482614,1,2026-05-19,2026-05-19
WS/MP661/2026-2027/188107,457374,1,2026-05-19,2026-05-19
WS/MP661/2026-2027/188108,438594,1,2026-05-19,2026-05-19
WS/MP661/2026-2027/188109,462962,1,2026-05-19,2026-05-19
WS/MP661/2026-2027/188110,470341,1,2026-05-19,2026-05-19
WS/MP661/2026-2027/188111,450472,1,2026-05-19,2026-05-19
WS/MP661/2026-2027/188117,454290,1,2026-05-19,2026-05-19
WS/MP661/2026-2027/188118,450747,1,2026-05-19,2026-05-19
WS/MP661/2026-2027/246048,995843,1,2026-09-02,2026-09-02
WS/MP661/2026-2027/246081,993920,1,2026-08-18,2026-08-18
WS/MP662/2026-2027/278122,325000,1,2026-06-30,2026-06-30
WS/MP664/2025-2026/146325,1193715,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146326,994762,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146327,1094240,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146328,1196940,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146329,1246813,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146330,1496175,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146335,1494831,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146362,1093255,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146363,1590188,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146364,994762,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146365,2089002,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146367,2094646,1,2025-09-17,2025-09-17
WS/MP664/2025-2026/146368,1795410,1,2025-09-17,2025-09-17
WS/MP664/2026-2027/146582,1996493,1,2026-05-18,2026-05-18
WS/MP664/2026-2027/146583,2495616,1,2026-05-18,2026-05-18
WS/MP664/2026-2027/146584,1996890,1,2026-05-18,2026-05-18
WS/MP664/2026-2027/146585,1497667,1,2026-05-18,2026-05-18
WS/MP664/2026-2027/221410,2498104,1,2026-04-06,2026-04-06
WS/MP667/2025-2026/175141,1000000,1,2025-12-10,2025-12-10
WS/MP667/2025-2026/175160,1000000,1,2025-09-25,2025-09-25
WS/MP672/2024-2025/136731,963514,1,2024-08-23,2024-08-23
WS/MP672/2024-2025/144101,152300,1,2024-10-04,2024-10-04
WS/MP672/2024-2025/144103,555000,1,2024-10-01,2024-10-01
WS/MP672/2024-2025/144104,670000,1,2024-10-01,2024-10-01
WS/MP672/2024-2025/144105,458593,1,2024-10-04,2024-10-04
WS/MP672/2024-2025/157560,959212,1,2025-09-19,2025-09-19
WS/MP672/2024-2025/157636,956902,1,2025-08-04,2025-08-04
WS/MP672/2024-2025/172547,955761,1,2025-02-17,2025-02-17
WS/MP672/2024-2025/181677,1949760,1,2025-05-08,2025-05-08
WS/MP672/2024-2025/185152,435000,1,2025-03-30,2025-03-30
WS/MP672/2024-2025/185160,992000,1,2025-05-21,2025-05-21
WS/MP672/2025-2026/181697,966539,1,2025-11-14,2025-11-14
WS/MP672/2025-2026/181702,2232096,1,2025-11-27,2025-11-27
WS/MP672/2025-2026/198594,943737,1,2026-02-26,2026-02-26
WS/MP672/2025-2026/198595,449900,1,2026-07-31,2026-07-31
WS/MP672/2025-2026/226219,9998850,1,2026-04-06,2026-04-06
WS/MP672/2025-2026/252718,150000,1,2026-07-31,2026-07-31
WS/MP672/2025-2026/256783,2347190,1,2026-02-06,2026-02-06
WS/MP672/2025-2026/276662,1583723,1,2026-03-30,2026-03-30
WS/MP672/2026-2027/215081,1203802,1,2026-05-14,2026-05-14
WS/MP672/2026-2027/215131,1374996,1,2026-07-03,2026-07-03
WS/MP672/2026-2027/215132,1374299,1,2026-07-24,2026-07-24
WS/MP672/2026-2027/215133,1368261,1,2026-07-24,2026-07-24
WS/MP672/2026-2027/215157,393118,1,2026-06-17,2026-06-17
WS/MP672/2026-2027/215164,775097,1,2026-06-17,2026-06-17
WS/MP672/2026-2027/227303,784511,1,2026-06-16,2026-06-16
WS/MP672/2026-2027/227307,1888785,1,2026-06-16,2026-06-16
WS/MP672/2026-2027/247099,1965693,1,2026-05-14,2026-05-14
WS/MP672/2026-2027/272113,943153,1,2026-08-24,2026-08-24
WS/MP672/2026-2027/272114,947858,1,2026-08-21,2026-08-21
WS/MP672/2026-2027/272115,943418,1,2026-08-24,2026-08-24
WS/MP672/2026-2027/272117,944440,1,2026-08-24,2026-08-24
WS/MP672/2026-2027/276663,729476,2,2026-05-06,2026-05-06
WS/MP672/2026-2027/291742,3201581,1,2026-07-07,2026-07-07
WS/MP673/2024-2025/139034,300000,1,2025-03-11,2025-03-11
WS/MP673/2024-2025/139059,299942,1,2025-07-23,2025-07-23
WS/MP673/2025-2026/143160,500000,1,2025-05-16,2025-05-16
WS/MP673/2025-2026/145399,299674,1,2025-10-17,2025-10-17
WS/MP673/2025-2026/147093,699164,1,2025-09-02,2025-09-02
WS/MP673/2025-2026/167817,2499999,2,2026-03-04,2026-03-04
WS/MP673/2025-2026/169929,1293928,1,2026-03-10,2026-03-10
WS/MP673/2025-2026/172566,291682,1,2026-02-02,2026-02-02
WS/MP673/2025-2026/176580,697913,1,2025-12-04,2025-12-04
WS/MP673/2025-2026/176951,298963,1,2026-01-02,2026-01-02
WS/MP673/2025-2026/176955,696992,1,2025-07-16,2025-07-16
WS/MP673/2025-2026/181028,500000,1,2026-01-23,2026-01-23
WS/MP673/2025-2026/193049,494997,1,2025-09-02,2025-09-02
WS/MP673/2025-2026/199029,693895,1,2026-01-03,2026-01-03
WS/MP673/2025-2026/199040,696803,1,2026-03-09,2026-03-09
WS/MP673/2025-2026/199064,696907,1,2025-10-16,2025-10-16
WS/MP673/2025-2026/200173,673517,1,2026-03-09,2026-03-09
WS/MP673/2025-2026/201929,696250,1,2026-02-27,2026-02-27
WS/MP673/2025-2026/202437,498630,1,2026-01-23,2026-01-23
WS/MP673/2025-2026/214098,497555,1,2026-02-02,2026-02-02
WS/MP673/2025-2026/218083,500000,1,2026-03-07,2026-03-07
WS/MP673/2026-2027/163702,666167,1,2026-09-02,2026-09-02
WS/MP673/2026-2027/172568,287196,1,2026-07-18,2026-07-18
WS/MP673/2026-2027/176952,298283,1,2026-05-25,2026-05-25
WS/MP673/2026-2027/176956,694535,1,2026-08-19,2026-08-19
WS/MP673/2026-2027/182071,695930,1,2026-09-04,2026-09-04
WS/MP673/2026-2027/193055,299448,1,2026-07-30,2026-07-30
WS/MP673/2026-2027/193060,498172,1,2026-06-29,2026-06-29
WS/MP673/2026-2027/193064,995271,1,2026-04-17,2026-04-17
WS/MP673/2026-2027/201963,995416,1,2026-05-25,2026-05-25
WS/MP673/2026-2027/202474,497237,1,2026-08-08,2026-08-08
WS/MP673/2026-2027/203683,695987,1,2026-05-21,2026-05-21
WS/MP673/2026-2027/204854,696991,1,2026-07-07,2026-07-07
WS/MP673/2026-2027/207526,995670,1,2026-05-04,2026-05-04
WS/MP673/2026-2027/207539,497715,1,2026-06-24,2026-06-24
WS/MP673/2026-2027/210708,686896,1,2026-06-29,2026-06-29
WS/MP673/2026-2027/210710,697773,1,2026-08-25,2026-08-25
WS/MP673/2026-2027/218587,296176,1,2026-04-09,2026-04-09
WS/MP673/2026-2027/225719,685572,1,2026-04-29,2026-04-29
WS/MP673/2026-2027/225939,993405,1,2026-08-14,2026-08-14
WS/MP673/2026-2027/227541,310438,1,2026-04-09,2026-04-09
WS/MP673/2026-2027/238949,999999,1,2026-06-22,2026-06-22
WS/MP673/2026-2027/240864,696292,1,2026-08-17,2026-08-17
WS/MP673/2026-2027/259050,696980,1,2026-05-29,2026-05-29
WS/MP675/2025-2026/257402,747028,1,2026-03-04,2026-03-04
WS/MP675/2025-2026/257406,461000,1,2026-03-06,2026-03-06
WS/MP681/2024-2025/134797,997623,1,2025-07-18,2025-07-18
WS/MP681/2024-2025/134798,998788,1,2025-03-20,2025-03-20
WS/MP681/2024-2025/134799,999356,1,2026-04-18,2026-04-18
WS/MP681/2024-2025/134800,999753,1,2025-07-13,2025-07-13
WS/MP681/2024-2025/134801,999978,1,2025-06-23,2025-06-23
WS/MP681/2024-2025/134802,1493920,1,2025-07-18,2025-07-18
WS/MP681/2024-2025/134803,999904,1,2025-05-04,2025-05-04
WS/MP681/2024-2025/134804,999896,1,2025-04-21,2025-04-21
WS/MP681/2024-2025/134805,999711,1,2025-02-07,2025-02-07
WS/MP681/2024-2025/143646,797176,1,2025-07-14,2025-07-14
WS/MP681/2024-2025/143647,791961,1,2025-06-12,2025-06-12
WS/MP681/2024-2025/143648,893869,1,2025-06-03,2025-06-03
WS/MP681/2024-2025/143649,991855,1,2025-06-03,2025-06-03
WS/MP681/2024-2025/143650,798769,1,2025-03-24,2025-03-24
WS/MP681/2024-2025/143651,880849,1,2025-03-06,2025-03-06
WS/MP681/2024-2025/143652,793754,1,2025-06-04,2025-06-04
WS/MP681/2024-2025/143654,991457,1,2025-04-29,2025-04-29
WS/MP681/2024-2025/143655,985348,1,2025-03-26,2025-03-26
WS/MP681/2024-2025/143658,991116,1,2026-01-21,2026-01-21
WS/MP681/2024-2025/143809,999464,1,2025-12-14,2025-12-14
WS/MP681/2024-2025/143971,498686,1,2025-07-30,2025-07-30
WS/MP681/2024-2025/143974,699926,1,2025-07-07,2025-07-07
WS/MP681/2024-2025/143975,699957,1,2025-05-07,2025-05-07
WS/MP681/2024-2025/143976,699760,1,2025-04-22,2025-04-22
WS/MP681/2024-2025/143979,699426,1,2025-09-08,2025-09-08
WS/MP681/2024-2025/143980,699603,1,2025-09-08,2025-09-08
WS/MP681/2024-2025/143981,694100,1,2025-05-04,2025-05-04
WS/MP681/2024-2025/143982,694100,1,2025-04-24,2025-04-24
WS/MP681/2024-2025/143983,699851,1,2025-05-04,2025-05-04
WS/MP681/2024-2025/144038,957000,1,2025-04-30,2025-04-30
WS/MP681/2024-2025/144040,696205,1,2026-02-02,2026-02-02
WS/MP681/2024-2025/144041,990568,1,2026-03-02,2026-03-02
WS/MP681/2024-2025/144067,494879,1,2025-11-11,2025-11-11
WS/MP681/2024-2025/145255,999768,1,2025-06-15,2025-06-15
WS/MP681/2024-2025/158411,999965,1,2026-05-21,2026-05-21
WS/MP681/2024-2025/161539,499500,1,2025-03-20,2025-03-20
WS/MP681/2024-2025/161563,699821,1,2025-07-18,2025-07-18
WS/MP681/2024-2025/161565,599968,1,2026-02-04,2026-02-04
WS/MP681/2024-2025/163047,997697,1,2025-08-18,2025-08-18
WS/MP681/2024-2025/163049,999478,1,2025-07-11,2025-07-11
WS/MP681/2025-2026/143978,699809,1,2026-01-05,2026-01-05
WS/MP681/2025-2026/144039,995260,1,2025-06-20,2025-06-20
WS/MP681/2025-2026/144068,696704,1,2025-11-11,2025-11-11
WS/MP681/2025-2026/163066,888729,1,2026-07-02,2026-07-02
WS/MP681/2025-2026/251026,495744,1,2026-05-04,2026-05-04
WS/MP681/2025-2026/251028,499735,1,2026-05-04,2026-05-04
WS/MP681/2025-2026/255341,599674,1,2026-06-18,2026-06-18
WS/MP681/2025-2026/255342,999462,1,2026-06-18,2026-06-18
WS/MP681/2026-2027/257816,699900,1,2026-08-11,2026-08-11
WS/MP685/2024-2025/143363,998243,1,2025-04-22,2025-04-22
WS/MP685/2024-2025/143365,995777,1,2025-04-22,2025-04-22
WS/MP685/2024-2025/143366,996227,1,2025-04-22,2025-04-22
WS/MP685/2024-2025/143367,996227,1,2025-04-22,2025-04-22
WS/MP685/2024-2025/143368,997319,1,2025-04-22,2025-04-22
WS/MP685/2024-2025/143369,996227,1,2025-04-22,2025-04-22
WS/MP685/2024-2025/143370,996010,1,2025-04-22,2025-04-22
WS/MP685/2025-2026/143374,996226,1,2025-09-16,2025-09-16
WS/MP685/2025-2026/170394,250000,1,2025-11-21,2025-11-21
WS/MP685/2025-2026/171729,499000,2,2025-11-27,2026-02-27
WS/MP685/2025-2026/175373,994543,1,2026-02-11,2026-02-11
WS/MP685/2025-2026/176775,500000,1,2025-11-21,2025-11-21
WS/MP685/2025-2026/182072,697697,1,2026-03-17,2026-03-17
WS/MP685/2025-2026/187645,1000000,1,2026-03-06,2026-03-06
WS/MP685/2025-2026/187646,1000000,1,2026-03-10,2026-03-10
WS/MP685/2025-2026/187994,1498219,2,2026-02-16,2026-02-27
WS/MP685/2025-2026/187995,999000,2,2026-03-26,2026-04-09
WS/MP685/2025-2026/194548,999565,1,2026-02-11,2026-02-11
WS/MP685/2025-2026/194549,991771,1,2026-02-11,2026-02-11
WS/MP685/2025-2026/194555,994791,1,2026-02-11,2026-02-11
WS/MP685/2025-2026/196296,600000,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196297,300000,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196299,300000,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196301,300000,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196302,300000,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196303,300000,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196305,600000,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196307,299994,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196308,300000,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196310,300000,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196312,600000,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196313,499990,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196314,600000,1,2025-10-13,2025-10-13
WS/MP685/2025-2026/196341,599988,1,2025-10-13,2025-10-13
WS/MP685/2026-2027/159572,500000,1,2026-09-07,2026-09-07
WS/MP685/2026-2027/170392,750000,1,2026-08-07,2026-08-07
WS/MP685/2026-2027/170395,500000,1,2026-04-10,2026-04-10
WS/MP685/2026-2027/174726,500000,1,2026-06-22,2026-06-22
WS/MP685/2026-2027/176774,991160,1,2026-05-20,2026-05-20
