work_id,demo_anonymous_id,work_status,sanctioned_amount_inr,total_paid_inr,payment_count,payment_to_sanction_ratio,project_age_days,days_since_last_payment,payment_progress_score,payment_progress_flag,payment_progress_explanation
WS/MP18136/2025-2026/185988,ND-WRK-1671,Work Completed,1000000.0,991408.0,1,0.991,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2025-2026/186384,ND-WRK-1672,Work Completed,999974.0,988064.0,1,0.988,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2025-2026/195313,ND-WRK-1673,Work Completed,999959.0,990689.0,1,0.991,6.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2025-2026/199769,ND-WRK-1674,Work Completed,999492.0,997936.0,1,0.998,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2025-2026/204527,ND-WRK-1675,Sanction,96400.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2025-2026/204528,ND-WRK-1676,Sanction,96400.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2025-2026/204530,ND-WRK-1677,Work Completed,1000000.0,991944.0,1,0.992,,190.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2025-2026/216856,ND-WRK-1678,Work Completed,995210.0,995210.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2026-2027/195298,ND-WRK-1689,Sanction,500000.0,0.0,0,0.0,1.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2026-2027/195300,ND-WRK-1690,Work Completed,500000.0,491863.0,1,0.984,-26.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/200109,ND-WRK-0219,Work Completed,300000.0,299962.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/200111,ND-WRK-0220,Sanction,99000.0,0.0,0,0.0,363.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/200112,ND-WRK-0221,Sanction,99000.0,0.0,0,0.0,363.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/200113,ND-WRK-0222,Sanction,99000.0,0.0,0,0.0,363.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/200115,ND-WRK-0223,Work Completed,500000.0,499860.0,1,1.0,,606.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/200117,ND-WRK-0224,Sanction,99000.0,0.0,0,0.0,363.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/200936,ND-WRK-0225,Work Completed,1000000.0,985762.0,1,0.986,,67.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/203654,ND-WRK-0226,Sanction,124000.0,0.0,0,0.0,363.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/203657,ND-WRK-0227,Work Completed,800000.0,775116.0,1,0.969,,69.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/205148,ND-WRK-0228,Work partially Completed,1000000.0,986906.0,1,0.987,98.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188619,ND-WRK-0199,Work partially Completed,1500000.0,1499170.0,2,0.999,98.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188842,ND-WRK-0201,Work partially Completed,1500000.0,1499601.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2026-2027/195302,ND-WRK-1691,Time Estimation,400000.0,0.0,0,0.0,1.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2026-2027/195303,ND-WRK-1692,Sanction,699972.0,0.0,0,0.0,1.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186712,ND-WRK-1733,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2025-2026/164630,ND-WRK-1702,Work Completed,500000.0,449205.0,2,0.898,490.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2025-2026/183814,ND-WRK-1703,Work Completed,1000000.0,999828.0,1,1.0,5.0,-25.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2025-2026/183816,ND-WRK-1704,Work Completed,500000.0,476962.0,1,0.954,5.0,-25.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2025-2026/183824,ND-WRK-1705,Work Completed,1000000.0,984502.0,1,0.985,-56.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2025-2026/183960,ND-WRK-1707,Physical Inspection,1149003.0,1149003.0,1,1.0,,159.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2026-2027/183793,ND-WRK-1708,Physical Inspection,1500000.0,1181239.0,1,0.787,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2026-2027/183797,ND-WRK-1709,Physical Inspection,1500000.0,1466928.0,1,0.978,184.0,62.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2026-2027/183802,ND-WRK-1710,Physical Inspection,1000000.0,995057.0,1,0.995,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2026-2027/183805,ND-WRK-1711,Physical Inspection,1500000.0,1113514.0,1,0.742,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2026-2027/183811,ND-WRK-1712,Physical Inspection,1000000.0,985923.0,1,0.986,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2026-2027/183812,ND-WRK-1713,Physical Inspection,1500000.0,1416321.0,1,0.944,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18258/2026-2027/245999,ND-WRK-1716,Physical Inspection,1000000.0,977605.0,1,0.978,211.0,152.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/162290,ND-WRK-1717,Physical Inspection,220000.0,215332.0,1,0.979,,-56.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2026-2027/195295,ND-WRK-1687,Sanction,499100.0,0.0,0,0.0,1.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18136/2026-2027/195297,ND-WRK-1688,Work Completed,500000.0,489099.0,1,0.978,-26.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186966,ND-WRK-1749,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/172258,ND-WRK-1718,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/172259,ND-WRK-1719,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/173642,ND-WRK-1720,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/173643,ND-WRK-1721,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/173644,ND-WRK-1722,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/173645,ND-WRK-1723,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/173646,ND-WRK-1724,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/173682,ND-WRK-1725,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/185070,ND-WRK-1726,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/185071,ND-WRK-1727,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/185072,ND-WRK-1728,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186636,ND-WRK-1729,Physical Inspection,220000.0,215332.0,1,0.979,,-56.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186637,ND-WRK-1730,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186638,ND-WRK-1731,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186639,ND-WRK-1732,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186717,ND-WRK-1738,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188956,ND-WRK-0204,Work Completed,700000.0,687463.0,1,0.982,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188982,ND-WRK-0205,Work Completed,1500000.0,1492290.0,1,0.995,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188983,ND-WRK-0206,Work Completed,1000000.0,973361.0,1,0.973,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/189002,ND-WRK-0208,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/189005,ND-WRK-0209,Work partially Completed,1000000.0,891074.0,1,0.891,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/189777,ND-WRK-0210,Work Completed,800000.0,781671.0,1,0.977,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/193779,ND-WRK-0211,Sanction,2500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/194085,ND-WRK-0212,Work Completed,1000000.0,1000000.0,1,1.0,-86.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/199853,ND-WRK-0213,Work Completed,960000.0,952000.0,1,0.992,457.0,-26.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/177508,ND-WRK-0182,Work partially Completed,1000000.0,951952.0,1,0.952,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/177509,ND-WRK-0183,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/177510,ND-WRK-0184,Work Completed,2000000.0,1996461.0,1,0.998,,-88.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/178905,ND-WRK-0186,Work Completed,1000000.0,996941.0,1,0.997,-86.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186814,ND-WRK-1739,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186965,ND-WRK-1748,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186967,ND-WRK-1750,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186968,ND-WRK-1751,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186969,ND-WRK-1752,Physical Inspection,220000.0,215332.0,1,0.979,,-56.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186971,ND-WRK-1753,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186972,ND-WRK-1754,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186973,ND-WRK-1755,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186974,ND-WRK-1756,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186976,ND-WRK-1757,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186977,ND-WRK-1758,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186978,ND-WRK-1759,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186979,ND-WRK-1760,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186994,ND-WRK-1765,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186713,ND-WRK-1734,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186714,ND-WRK-1735,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186715,ND-WRK-1736,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186716,ND-WRK-1737,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186995,ND-WRK-1766,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186996,ND-WRK-1767,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186997,ND-WRK-1768,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186998,ND-WRK-1769,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/186999,ND-WRK-1770,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/187601,ND-WRK-1771,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/187602,ND-WRK-1772,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/187603,ND-WRK-1773,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/187604,ND-WRK-1774,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/187605,ND-WRK-1775,Physical Inspection,220000.0,215332.0,1,0.979,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/187606,ND-WRK-1776,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/187607,ND-WRK-1777,Physical Inspection,220000.0,215332.0,1,0.979,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/259795,ND-WRK-1778,Sanction,500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/259796,ND-WRK-1779,Sanction,900000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/259797,ND-WRK-1780,Sanction,300000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2025-2026/259798,ND-WRK-1781,Sanction,300000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/230960,ND-WRK-1811,Sanction,2500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/230963,ND-WRK-1812,Sanction,2000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/230965,ND-WRK-1813,Sanction,2500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2026-2027/239361,ND-WRK-1782,Sanction,300000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18280/2026-2027/292714,ND-WRK-1783,Sanction,500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/143526,ND-WRK-1784,Sanction,4500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/143601,ND-WRK-1786,Sanction,2000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/143602,ND-WRK-1787,Sanction,2000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/143603,ND-WRK-1788,Work partially Completed,2500000.0,2498104.0,1,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/143606,ND-WRK-1789,Work partially Completed,2000000.0,1998482.0,1,0.999,,153.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/143608,ND-WRK-1791,Work partially Completed,2000000.0,1998482.0,1,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/143609,ND-WRK-1792,Sanction,2000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/143610,ND-WRK-1793,Work partially Completed,1500000.0,1498861.0,1,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/143611,ND-WRK-1794,Work partially Completed,1500000.0,1485428.0,1,0.99,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/143613,ND-WRK-1796,Physical Inspection,1500000.0,1498861.0,1,0.999,,153.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/146575,ND-WRK-1797,Work partially Completed,2000000.0,1998482.0,1,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/180070,ND-WRK-1801,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/180089,ND-WRK-1802,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188585,ND-WRK-0189,Work Completed,1000000.0,992544.0,1,0.993,457.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188589,ND-WRK-0191,Work Completed,961000.0,961000.0,1,1.0,457.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188591,ND-WRK-0192,Work Completed,960000.0,960000.0,1,1.0,457.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188592,ND-WRK-0193,Work Completed,2881000.0,2872795.0,1,0.997,457.0,-87.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188607,ND-WRK-0194,Work Completed,700000.0,694648.0,1,0.992,457.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188608,ND-WRK-0195,Work partially Completed,1500000.0,1496344.0,1,0.998,457.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/188616,ND-WRK-0196,Work Completed,1200000.0,1192287.0,1,0.994,,-25.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/145333,ND-WRK-0166,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/164640,ND-WRK-0168,Work Completed,1000000.0,999205.0,1,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/178885,ND-WRK-0170,Physical Inspection,1000000.0,998844.0,2,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/180161,ND-WRK-1805,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/180163,ND-WRK-1806,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/180166,ND-WRK-1807,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/180167,ND-WRK-1808,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/230980,ND-WRK-1814,Sanction,1900000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/230981,ND-WRK-1815,Sanction,3200000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/230985,ND-WRK-1816,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/231051,ND-WRK-1817,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/231054,ND-WRK-1818,Sanction,1900000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/231060,ND-WRK-1819,Sanction,2200000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/231063,ND-WRK-1821,Sanction,2000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/231066,ND-WRK-1822,Sanction,3000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/231067,ND-WRK-1823,Sanction,2000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/231068,ND-WRK-1824,Sanction,4000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/231069,ND-WRK-1825,Sanction,2400000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/262445,ND-WRK-1826,Sanction,1900000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/262448,ND-WRK-1827,Sanction,2300000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/262453,ND-WRK-1828,Sanction,3000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/262454,ND-WRK-1829,Sanction,1900000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/180068,ND-WRK-1800,Sanction,2500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/145119,ND-WRK-1833,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/180043,ND-WRK-0171,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/180045,ND-WRK-0172,Physical Inspection,800000.0,800000.0,2,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/164644,ND-WRK-0174,Work partially Completed,1300000.0,1102688.0,1,0.848,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/166836,ND-WRK-0175,Work Completed,300000.0,299956.0,1,1.0,,366.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/166838,ND-WRK-0176,Work Completed,300000.0,299956.0,1,1.0,,366.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/166839,ND-WRK-0177,Work Completed,300000.0,299956.0,1,1.0,,366.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/166840,ND-WRK-0178,Work Completed,300000.0,299956.0,1,1.0,,366.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/177328,ND-WRK-0180,Work partially Completed,1000000.0,996059.0,1,0.996,457.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2025-2026/177331,ND-WRK-0181,Work partially Completed,800000.0,787513.0,1,0.984,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18111/2026-2027/278371,ND-WRK-0150,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136520,ND-WRK-0151,Work Completed,2000000.0,1998642.0,2,0.999,,576.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136522,ND-WRK-0152,Physical Inspection,1500000.0,1497556.0,3,0.998,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136532,ND-WRK-0153,Work Completed,1500000.0,1499996.0,2,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136716,ND-WRK-0154,Work Completed,1000000.0,994082.0,1,0.994,,302.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/145425,ND-WRK-1842,Work partially Completed,2100000.0,2098407.0,1,0.999,,123.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/262899,ND-WRK-1875,Sanction,4700000.0,0.0,0,0.0,-86.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/262900,ND-WRK-1876,Sanction,2500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/262901,ND-WRK-1877,Sanction,3500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/145430,ND-WRK-1846,Work partially Completed,2000000.0,1998481.0,1,0.999,,153.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/146670,ND-WRK-1849,Sanction,100000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244673,ND-WRK-1850,Sanction,1800000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244679,ND-WRK-1852,Time Estimation,2500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244685,ND-WRK-1855,Sanction,2500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244688,ND-WRK-1856,Sanction,2500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244696,ND-WRK-1858,Sanction,3000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244697,ND-WRK-1859,Work partially Completed,2500000.0,2497221.0,1,0.999,,92.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244704,ND-WRK-1860,Work partially Completed,2000000.0,1997775.0,1,0.999,,92.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244705,ND-WRK-1861,Work partially Completed,2000000.0,1998481.0,1,0.999,,92.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/262458,ND-WRK-1830,Sanction,2300000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
