work_id,demo_anonymous_id,work_type,financial_year,sanctioned_amount_inr,peer_count,peer_median_inr,peer_q1_inr,peer_q3_inr,cost_ratio_to_median,cost_score,cost_flag,cost_explanation
WS/MP18323/2025-2026/181789,ND-WRK-1901,Normal/Others,2025-2026,497870.0,1573,990000.0,500000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹497,870 is 0.50× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/181788,ND-WRK-1900,Normal/Others,2025-2026,496350.0,1573,990000.0,500000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹496,350 is 0.50× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/181778,ND-WRK-1899,Normal/Others,2025-2026,995269.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹995,269 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/181753,ND-WRK-1898,Normal/Others,2025-2026,498425.0,1573,990000.0,500000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹498,425 is 0.50× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/181744,ND-WRK-1897,Normal/Others,2025-2026,492464.0,1573,990000.0,500000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹492,464 is 0.50× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/181739,ND-WRK-1896,Normal/Others,2025-2026,497066.0,1573,990000.0,500000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹497,066 is 0.50× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/168809,ND-WRK-1895,Normal/Others,2025-2026,999782.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,782 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/168685,ND-WRK-1894,Normal/Others,2025-2026,963776.0,1573,990000.0,500000.0,1000000.0,0.97,0.0,False,"Sanctioned amount ₹963,776 is 0.97× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/168679,ND-WRK-1893,Normal/Others,2025-2026,677260.0,1573,990000.0,500000.0,1000000.0,0.68,0.0,False,"Sanctioned amount ₹677,260 is 0.68× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/167436,ND-WRK-1892,Normal/Others,2025-2026,994329.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹994,329 is 1.00× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/167414,ND-WRK-1891,Normal/Others,2025-2026,996732.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹996,732 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/167402,ND-WRK-1890,Normal/Others,2025-2026,696742.0,1573,990000.0,500000.0,1000000.0,0.7,0.0,False,"Sanctioned amount ₹696,742 is 0.70× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/147142,ND-WRK-1889,Normal/Others,2025-2026,991691.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹991,691 is 1.00× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/146867,ND-WRK-1888,Normal/Others,2025-2026,991000.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹991,000 is 1.00× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/146716,ND-WRK-1887,Normal/Others,2025-2026,797573.0,1573,990000.0,500000.0,1000000.0,0.81,0.0,False,"Sanctioned amount ₹797,573 is 0.81× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/146710,ND-WRK-1886,Normal/Others,2025-2026,695000.0,1573,990000.0,500000.0,1000000.0,0.7,0.0,False,"Sanctioned amount ₹695,000 is 0.70× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2026-2027/187510,ND-WRK-0109,Normal/Others,2026-2027,1200000.0,683,1000000.0,700000.0,1000000.0,1.2,0.0,False,"Sanctioned amount ₹1,200,000 is 1.20× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18111/2026-2027/187121,ND-WRK-0108,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18111/2026-2027/143961,ND-WRK-0107,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18111/2025-2026/269009,ND-WRK-0106,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/194806,ND-WRK-0105,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/194805,ND-WRK-0104,Normal/Others,2025-2026,977091.0,1573,990000.0,500000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹977,091 is 0.99× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/194804,ND-WRK-0103,Normal/Others,2025-2026,994261.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹994,261 is 1.00× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/194803,ND-WRK-0102,Normal/Others,2025-2026,992464.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹992,464 is 1.00× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/194802,ND-WRK-0101,Normal/Others,2025-2026,950000.0,1573,990000.0,500000.0,1000000.0,0.96,0.0,False,"Sanctioned amount ₹950,000 is 0.96× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/194801,ND-WRK-0100,Normal/Others,2025-2026,900000.0,1573,990000.0,500000.0,1000000.0,0.91,0.0,False,"Sanctioned amount ₹900,000 is 0.91× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/194800,ND-WRK-0099,Normal/Others,2025-2026,873496.0,1573,990000.0,500000.0,1000000.0,0.88,0.0,False,"Sanctioned amount ₹873,496 is 0.88× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/188364,ND-WRK-0098,Normal/Others,2025-2026,287286.0,1573,990000.0,500000.0,1000000.0,0.29,0.0,False,"Sanctioned amount ₹287,286 is 0.29× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/187543,ND-WRK-0097,Normal/Others,2025-2026,992728.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹992,728 is 1.00× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2026-2027/144110,ND-WRK-1904,Normal/Others,2026-2027,967593.0,683,1000000.0,700000.0,1000000.0,0.97,0.0,False,"Sanctioned amount ₹967,593 is 0.97× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18323/2025-2026/181820,ND-WRK-1903,Normal/Others,2025-2026,988936.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹988,936 is 1.00× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2025-2026/181800,ND-WRK-1902,Normal/Others,2025-2026,999843.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,843 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18327/2026-2027/227932,ND-WRK-1918,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18327/2026-2027/213808,ND-WRK-1917,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18327/2025-2026/235510,ND-WRK-1916,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18327/2025-2026/137670,ND-WRK-1915,Normal/Others,2025-2026,499880.0,1573,990000.0,500000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹499,880 is 0.50× the peer median ₹990,000 across 1573 comparable works."
WS/MP18323/2026-2027/270930,ND-WRK-1914,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18323/2026-2027/244809,ND-WRK-1913,Normal/Others,2026-2027,999000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹999,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18323/2026-2027/181804,ND-WRK-1912,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18323/2026-2027/181798,ND-WRK-1911,Normal/Others,2026-2027,941831.0,683,1000000.0,700000.0,1000000.0,0.94,0.0,False,"Sanctioned amount ₹941,831 is 0.94× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18323/2026-2027/167454,ND-WRK-1910,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18323/2026-2027/146717,ND-WRK-1909,Normal/Others,2026-2027,794104.0,683,1000000.0,700000.0,1000000.0,0.79,0.0,False,"Sanctioned amount ₹794,104 is 0.79× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18323/2026-2027/146709,ND-WRK-1908,Normal/Others,2026-2027,292053.0,683,1000000.0,700000.0,1000000.0,0.29,0.0,False,"Sanctioned amount ₹292,053 is 0.29× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18323/2026-2027/144117,ND-WRK-1906,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18323/2026-2027/144111,ND-WRK-1905,Normal/Others,2026-2027,998705.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹998,705 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18110/2025-2026/209782,ND-WRK-0012,Normal/Others,2025-2026,995411.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹995,411 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2026-2027/187537,ND-WRK-0111,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18111/2026-2027/187511,ND-WRK-0110,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18361/2025-2026/226168,ND-WRK-1941,Normal/Others,2025-2026,500000.0,1573,990000.0,500000.0,1000000.0,0.51,0.0,False,"Sanctioned amount ₹500,000 is 0.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/226167,ND-WRK-1940,Normal/Others,2025-2026,500000.0,1573,990000.0,500000.0,1000000.0,0.51,0.0,False,"Sanctioned amount ₹500,000 is 0.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/219022,ND-WRK-1938,Normal/Others,2025-2026,500000.0,1573,990000.0,500000.0,1000000.0,0.51,0.0,False,"Sanctioned amount ₹500,000 is 0.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/219020,ND-WRK-1936,Normal/Others,2025-2026,700000.0,1573,990000.0,500000.0,1000000.0,0.71,0.0,False,"Sanctioned amount ₹700,000 is 0.71× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/219019,ND-WRK-1935,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18110/2025-2026/209780,ND-WRK-0010,Normal/Others,2025-2026,1500000.0,1573,990000.0,500000.0,1000000.0,1.52,0.0,False,"Sanctioned amount ₹1,500,000 is 1.52× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/219014,ND-WRK-1930,Normal/Others,2025-2026,500000.0,1573,990000.0,500000.0,1000000.0,0.51,0.0,False,"Sanctioned amount ₹500,000 is 0.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/219013,ND-WRK-1929,Normal/Others,2025-2026,500000.0,1573,990000.0,500000.0,1000000.0,0.51,0.0,False,"Sanctioned amount ₹500,000 is 0.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/219012,ND-WRK-1928,Normal/Others,2025-2026,500000.0,1573,990000.0,500000.0,1000000.0,0.51,0.0,False,"Sanctioned amount ₹500,000 is 0.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18327/2026-2027/282558,ND-WRK-1925,Normal/Others,2026-2027,999633.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹999,633 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18327/2026-2027/246159,ND-WRK-1924,Normal/Others,2026-2027,999845.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹999,845 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18327/2026-2027/246153,ND-WRK-1923,Normal/Others,2026-2027,999752.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹999,752 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18327/2026-2027/246151,ND-WRK-1922,Normal/Others,2026-2027,999845.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹999,845 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18327/2026-2027/246149,ND-WRK-1921,Normal/Others,2026-2027,999804.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹999,804 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18327/2026-2027/243964,ND-WRK-1920,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18327/2026-2027/241888,ND-WRK-1919,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2025-2026/177567,ND-WRK-1961,Normal/Others,2025-2026,393593.0,1573,990000.0,500000.0,1000000.0,0.4,0.0,False,"Sanctioned amount ₹393,593 is 0.40× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177566,ND-WRK-1960,Normal/Others,2025-2026,393751.0,1573,990000.0,500000.0,1000000.0,0.4,0.0,False,"Sanctioned amount ₹393,751 is 0.40× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177565,ND-WRK-1959,Normal/Others,2025-2026,393672.0,1573,990000.0,500000.0,1000000.0,0.4,0.0,False,"Sanctioned amount ₹393,672 is 0.40× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177560,ND-WRK-1958,Normal/Others,2025-2026,393711.0,1573,990000.0,500000.0,1000000.0,0.4,0.0,False,"Sanctioned amount ₹393,711 is 0.40× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177559,ND-WRK-1957,Normal/Others,2025-2026,393554.0,1573,990000.0,500000.0,1000000.0,0.4,0.0,False,"Sanctioned amount ₹393,554 is 0.40× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177558,ND-WRK-1956,Normal/Others,2025-2026,393751.0,1573,990000.0,500000.0,1000000.0,0.4,0.0,False,"Sanctioned amount ₹393,751 is 0.40× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177557,ND-WRK-1955,Normal/Others,2025-2026,393430.0,1573,990000.0,500000.0,1000000.0,0.4,0.0,False,"Sanctioned amount ₹393,430 is 0.40× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177485,ND-WRK-1954,Normal/Others,2025-2026,492429.0,1573,990000.0,500000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹492,429 is 0.50× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/174551,ND-WRK-1953,Normal/Others,2025-2026,300000.0,1573,990000.0,500000.0,1000000.0,0.3,0.0,False,"Sanctioned amount ₹300,000 is 0.30× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2024-2025/175546,ND-WRK-1952,Repair and Renovation,2024-2025,2000000.0,3,,,,,0.0,False,Insufficient comparable works: 3 peers.
WS/MP18369/2024-2025/175545,ND-WRK-1951,Normal/Others,2024-2025,1000000.0,121,999600.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹999,600 across 121 comparable works."
WS/MP18361/2025-2026/226176,ND-WRK-1949,Normal/Others,2025-2026,1600000.0,1573,990000.0,500000.0,1000000.0,1.62,0.0,False,"Sanctioned amount ₹1,600,000 is 1.62× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/226175,ND-WRK-1948,Normal/Others,2025-2026,1600000.0,1573,990000.0,500000.0,1000000.0,1.62,0.0,False,"Sanctioned amount ₹1,600,000 is 1.62× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/226174,ND-WRK-1947,Normal/Others,2025-2026,1500000.0,1573,990000.0,500000.0,1000000.0,1.52,0.0,False,"Sanctioned amount ₹1,500,000 is 1.52× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/226173,ND-WRK-1946,Normal/Others,2025-2026,1500000.0,1573,990000.0,500000.0,1000000.0,1.52,0.0,False,"Sanctioned amount ₹1,500,000 is 1.52× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/226170,ND-WRK-1943,Normal/Others,2025-2026,500000.0,1573,990000.0,500000.0,1000000.0,0.51,0.0,False,"Sanctioned amount ₹500,000 is 0.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2026-2027/177561,ND-WRK-1977,Normal/Others,2026-2027,393629.0,683,1000000.0,700000.0,1000000.0,0.39,0.0,False,"Sanctioned amount ₹393,629 is 0.39× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/177484,ND-WRK-1976,Normal/Others,2026-2027,698387.0,683,1000000.0,700000.0,1000000.0,0.7,0.0,False,"Sanctioned amount ₹698,387 is 0.70× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/165950,ND-WRK-1975,Normal/Others,2026-2027,198998.0,683,1000000.0,700000.0,1000000.0,0.2,0.0,False,"Sanctioned amount ₹198,998 is 0.20× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2025-2026/240012,ND-WRK-1974,Normal/Others,2025-2026,974910.0,1573,990000.0,500000.0,1000000.0,0.98,0.0,False,"Sanctioned amount ₹974,910 is 0.98× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/240011,ND-WRK-1973,Normal/Others,2025-2026,976825.0,1573,990000.0,500000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹976,825 is 0.99× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/239887,ND-WRK-1972,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/204030,ND-WRK-1971,Trust and Society,2025-2026,1000000.0,17,1000000.0,1000000.0,2500000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 17 comparable works."
WS/MP18369/2025-2026/187447,ND-WRK-1970,Normal/Others,2025-2026,484924.0,1573,990000.0,500000.0,1000000.0,0.49,0.0,False,"Sanctioned amount ₹484,924 is 0.49× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/187445,ND-WRK-1969,Normal/Others,2025-2026,694759.0,1573,990000.0,500000.0,1000000.0,0.7,0.0,False,"Sanctioned amount ₹694,759 is 0.70× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/187442,ND-WRK-1968,Normal/Others,2025-2026,199636.0,1573,990000.0,500000.0,1000000.0,0.2,0.0,False,"Sanctioned amount ₹199,636 is 0.20× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177578,ND-WRK-1967,Normal/Others,2025-2026,393554.0,1573,990000.0,500000.0,1000000.0,0.4,0.0,False,"Sanctioned amount ₹393,554 is 0.40× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177577,ND-WRK-1966,Normal/Others,2025-2026,990018.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹990,018 is 1.00× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177576,ND-WRK-1965,Normal/Others,2025-2026,986561.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹986,561 is 1.00× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177575,ND-WRK-1964,Normal/Others,2025-2026,976951.0,1573,990000.0,500000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹976,951 is 0.99× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177574,ND-WRK-1963,Normal/Others,2025-2026,393593.0,1573,990000.0,500000.0,1000000.0,0.4,0.0,False,"Sanctioned amount ₹393,593 is 0.40× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2025-2026/177568,ND-WRK-1962,Normal/Others,2025-2026,393672.0,1573,990000.0,500000.0,1000000.0,0.4,0.0,False,"Sanctioned amount ₹393,672 is 0.40× the peer median ₹990,000 across 1573 comparable works."
WS/MP18369/2026-2027/237749,ND-WRK-1993,Normal/Others,2026-2027,975045.0,683,1000000.0,700000.0,1000000.0,0.98,0.0,False,"Sanctioned amount ₹975,045 is 0.98× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/237126,ND-WRK-1992,Normal/Others,2026-2027,749000.0,683,1000000.0,700000.0,1000000.0,0.75,0.0,False,"Sanctioned amount ₹749,000 is 0.75× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/229482,ND-WRK-1991,Normal/Others,2026-2027,980.87,683,1000000.0,700000.0,1000000.0,0.0,0.0,False,"Sanctioned amount ₹981 is 0.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/226919,ND-WRK-1990,Normal/Others,2026-2027,729332.0,683,1000000.0,700000.0,1000000.0,0.73,0.0,False,"Sanctioned amount ₹729,332 is 0.73× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/226226,ND-WRK-1989,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/220305,ND-WRK-1988,Normal/Others,2026-2027,700000.0,683,1000000.0,700000.0,1000000.0,0.7,0.0,False,"Sanctioned amount ₹700,000 is 0.70× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/187446,ND-WRK-1987,Normal/Others,2026-2027,491821.0,683,1000000.0,700000.0,1000000.0,0.49,0.0,False,"Sanctioned amount ₹491,821 is 0.49× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/177579,ND-WRK-1986,Normal/Others,2026-2027,393708.0,683,1000000.0,700000.0,1000000.0,0.39,0.0,False,"Sanctioned amount ₹393,708 is 0.39× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/177573,ND-WRK-1985,Normal/Others,2026-2027,393629.0,683,1000000.0,700000.0,1000000.0,0.39,0.0,False,"Sanctioned amount ₹393,629 is 0.39× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/177572,ND-WRK-1984,Normal/Others,2026-2027,393590.0,683,1000000.0,700000.0,1000000.0,0.39,0.0,False,"Sanctioned amount ₹393,590 is 0.39× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/177571,ND-WRK-1983,Normal/Others,2026-2027,393708.0,683,1000000.0,700000.0,1000000.0,0.39,0.0,False,"Sanctioned amount ₹393,708 is 0.39× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/177570,ND-WRK-1982,Normal/Others,2026-2027,393472.0,683,1000000.0,700000.0,1000000.0,0.39,0.0,False,"Sanctioned amount ₹393,472 is 0.39× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/177569,ND-WRK-1981,Normal/Others,2026-2027,393669.0,683,1000000.0,700000.0,1000000.0,0.39,0.0,False,"Sanctioned amount ₹393,669 is 0.39× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/177564,ND-WRK-1980,Normal/Others,2026-2027,393590.0,683,1000000.0,700000.0,1000000.0,0.39,0.0,False,"Sanctioned amount ₹393,590 is 0.39× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/177563,ND-WRK-1979,Normal/Others,2026-2027,393708.0,683,1000000.0,700000.0,1000000.0,0.39,0.0,False,"Sanctioned amount ₹393,708 is 0.39× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18369/2026-2027/177562,ND-WRK-1978,Normal/Others,2026-2027,393551.0,683,1000000.0,700000.0,1000000.0,0.39,0.0,False,"Sanctioned amount ₹393,551 is 0.39× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18111/2025-2026/187508,ND-WRK-0092,Normal/Others,2025-2026,985973.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹985,973 is 1.00× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/187122,ND-WRK-0091,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/187119,ND-WRK-0090,Normal/Others,2025-2026,981707.0,1573,990000.0,500000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹981,707 is 0.99× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/187118,ND-WRK-0089,Normal/Others,2025-2026,984714.0,1573,990000.0,500000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹984,714 is 0.99× the peer median ₹990,000 across 1573 comparable works."
WS/MP18111/2025-2026/187116,ND-WRK-0088,Normal/Others,2025-2026,986782.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹986,782 is 1.00× the peer median ₹990,000 across 1573 comparable works."
